FID,ASA,CTEXP,eTH,eU,KPERC,MAGIGRF,MDT,ThetaMap,THKRAZAO,UKRAZAO,UTHRAZAO,X,Y,Cod_Litho,Geologia_R,INDICELATE
117421,0.097058275,9.699,16.169,0.53,3.132,-12.258,853.71,0.482817622,8.027,0.682,0.085,334419.0,7950038.0,5,Serra da Saudade- Pelitos,0.7180398357110395
117422,0.099001041,9.9526,17.0426,0.5488,3.1257,-12.914,854.299,0.458451624,7.8841,0.6615,0.0837,334419.0,7950046.0,5,Serra da Saudade- Pelitos,0.7635942637844181
117423,0.100943807,10.2062,17.9162,0.5676,3.1194,-13.615,854.888,0.433830936,7.7412,0.641,0.0824,334419.0,7950054.0,5,Serra da Saudade- Pelitos,0.807433849925187
117424,0.102886573,10.4598,18.7898,0.5864,3.1131,-14.356,855.477,0.408836094,7.5983,0.6205,0.0811,334419.0,7950062.0,5,Serra da Saudade- Pelitos,0.8493843019891061
117425,0.104829339,10.7134,19.6634,0.6052,3.1068,-15.116,856.066,0.383321966,7.4554,0.6,0.0798,334419.0,7950070.0,5,Serra da Saudade- Pelitos,0.8893296614893755
117426,0.106772105,10.967,20.537,0.624,3.1005,-15.892,856.655,0.357106215,7.3125,0.5795,0.0785,334419.0,7950078.0,5,Serra da Saudade- Pelitos,0.9272061164919791
117427,0.107743488,11.2206,21.4106,0.6428,3.0942,-16.291,857.244,0.343663745,7.1696,0.559,0.0772,334419.0,7950086.0,5,Serra da Saudade- Pelitos,0.9629944268216708
117428,0.110657636,11.4742,22.2842,0.6616,3.0879,-17.554,857.833,0.30153032,7.0267,0.5385,0.0759,334419.0,7950094.0,5,Serra da Saudade- Pelitos,0.9967118630536745
117429,0.112426751,11.7278,23.1578,0.6804,3.0816,-18.452,858.422,0.275527234,6.8838,0.518,0.0746,334419.0,7950102.0,5,Serra da Saudade- Pelitos,1.028404345985765
117430,0.114298995,11.9814,24.0314,0.6992,3.0753,-19.852,859.011,0.253444509,6.7409,0.4975,0.0733,334419.0,7950110.0,5,Serra da Saudade- Pelitos,1.0581392453759775
117431,0.114923076,12.235,24.905,0.718,3.069,-20.323,859.6,0.245824975,6.598,0.477,0.072,334419.0,7950118.0,5,Serra da Saudade- Pelitos,1.0859990944486149
117432,0.115547157,12.0374,23.9723,0.7914,3.0837,-20.797,861.236,0.238052919,6.5276,0.4679,0.0714,334419.0,7950125.9,5,Serra da Saudade- Pelitos,1.1061638785611105
117433,0.117419401,11.8398,23.0396,0.8648,3.0984,-22.258,862.872,0.21363643,6.4572,0.4588,0.0708,334419.0,7950133.8,5,Serra da Saudade- Pelitos,1.1217986326613896
117434,0.118667563,11.6422,22.1069,0.9382,3.1131,-23.259,864.508,0.196194503,6.3868,0.4497,0.0702,334419.0,7950141.7,5,Serra da Saudade- Pelitos,1.1336782869077418
117435,0.119291644,11.4446,21.1742,1.0116,3.1278,-23.757,866.144,0.187022432,6.3164,0.4406,0.0696,334419.0,7950149.6,5,Serra da Saudade- Pelitos,1.142357599741364
117436,0.121163888,11.247,20.2415,1.085,3.1425,-25.218,867.78,0.15704103,6.246,0.4315,0.069,334419.0,7950157.5,5,Serra da Saudade- Pelitos,1.1482304469083982
117437,0.123036131,11.0494,19.3088,1.1584,3.1572,-26.643,869.416,0.121149723,6.1756,0.4224,0.0684,334419.0,7950165.4,5,Serra da Saudade- Pelitos,1.1515687907545367
117438,0.123660212,10.8518,18.3761,1.2318,3.1719,-27.118,871.052,0.106863616,6.1052,0.4133,0.0678,334419.0,7950173.3,5,Serra da Saudade- Pelitos,1.1525481143966112
117439,0.124284294,10.6542,17.4434,1.3052,3.1866,-27.593,872.688,0.090536541,6.0348,0.4042,0.0672,334419.0,7950181.2,5,Serra da Saudade- Pelitos,1.1512634652466744
117440,0.125532456,10.4566,16.5107,1.3786,3.2013,-28.542,874.324,0.043036399,5.9644,0.3951,0.0666,334419.0,7950189.1,5,Serra da Saudade- Pelitos,1.1477385994614218
117441,0.132061538,12.3065,20.3744,2.1163,3.3735,-35.298,879.656,0.031417174,5.74,0.3706,0.0646,334419.7,7950253.0,5,Serra da Saudade- Pelitos,1.3127446219902854
117442,0.132775172,12.599,21.0596,2.2112,3.396,-36.018,880.184,0.049127889,5.718,0.3684,0.0644,334419.8,7950261.0,5,Serra da Saudade- Pelitos,1.328020500511658
117443,0.133845621,12.8915,21.7448,2.3061,3.4185,-37.097,880.712,0.067271214,5.696,0.3662,0.0642,334419.9,7950269.0,5,Serra da Saudade- Pelitos,1.3418389633872516
117444,0.134202438,13.184,22.43,2.401,3.441,-37.454,881.24,0.072263741,5.674,0.364,0.064,334420.0,7950277.0,5,Serra da Saudade- Pelitos,1.3543787474318023
117445,0.134559254,13.0116,21.9888,2.2803,3.463,-37.811,880.602,0.076909466,5.6858,0.3658,0.0642,334420.0,7950284.9,5,Serra da Saudade- Pelitos,1.3360338083195147
117446,0.1355405,12.8392,21.5476,2.1596,3.485,-38.912,879.964,0.088331514,5.6976,0.3676,0.0644,334420.0,7950292.8,5,Serra da Saudade- Pelitos,1.315495848163905
117447,0.136254133,12.6668,21.1064,2.0389,3.507,-39.659,879.326,0.09569951,5.7094,0.3694,0.0646,334420.0,7950300.7,5,Serra da Saudade- Pelitos,1.2924179006768195
117448,0.137310947,12.4944,20.6652,1.9182,3.529,-39.946,878.688,0.126846155,5.7212,0.3712,0.0648,334420.0,7950308.6,5,Serra da Saudade- Pelitos,1.2663873977237063
117449,0.140481386,12.322,20.224,1.7975,3.551,-40.769,878.05,0.190537647,5.733,0.373,0.065,334420.0,7950316.5,5,Serra da Saudade- Pelitos,1.2369136062955155
117450,0.1415382,12.1496,19.7828,1.6768,3.573,-41.038,877.412,0.207017378,5.7448,0.3748,0.0652,334420.0,7950324.4,5,Serra da Saudade- Pelitos,1.203413870287299
117451,0.14470864,11.9772,19.3416,1.5561,3.595,-41.871,876.774,0.248953455,5.7566,0.3766,0.0654,334420.0,7950332.3,5,Serra da Saudade- Pelitos,1.165199867646365
117452,0.145765453,11.8048,18.9004,1.4354,3.617,-42.158,876.136,0.261112966,5.7684,0.3784,0.0656,334420.0,7950340.2,5,Serra da Saudade- Pelitos,1.1214665414304972
117453,0.14787908,11.6324,18.4592,1.3147,3.639,-42.744,875.498,0.283437874,5.7802,0.3802,0.0658,334420.0,7950348.1,5,Serra da Saudade- Pelitos,1.0712888987014668
117454,0.151049519,11.46,18.018,1.194,3.661,-43.64,874.86,0.313015443,5.792,0.382,0.066,334420.0,7950356.0,5,Serra da Saudade- Pelitos,1.0136359881411205
117455,0.154219959,11.431,18.4347,1.1865,3.5655,-44.557,874.602,0.33903412,5.827,0.3853,0.0662,334420.0,7950363.9,5,Serra da Saudade- Pelitos,1.0443036030963184
117456,0.155012569,11.402,18.8514,1.179,3.47,-44.87,874.344,0.345086073,5.862,0.3886,0.0664,334420.0,7950371.8,5,Serra da Saudade- Pelitos,1.074306623409999
117457,0.157126196,11.373,19.2681,1.1715,3.3745,-45.492,874.086,0.360464344,5.897,0.3919,0.0666,334420.0,7950379.7,5,Serra da Saudade- Pelitos,1.1035769525623
117458,0.160296636,11.344,19.6848,1.164,3.279,-46.377,873.828,0.381717863,5.932,0.3952,0.0668,334420.0,7950387.6,5,Serra da Saudade- Pelitos,1.1320547304060185
117459,0.161353449,11.315,20.1015,1.1565,3.1835,-46.659,873.57,0.388378402,5.967,0.3985,0.067,334420.0,7950395.5,5,Serra da Saudade- Pelitos,1.1596885173969478
117460,0.162911195,11.286,20.5182,1.149,3.088,-47.285,873.312,0.400356625,6.002,0.4018,0.0672,334420.0,7950403.4,5,Serra da Saudade- Pelitos,1.1864352626708117
117461,0.163046469,11.257,20.9349,1.1415,2.9925,-47.445,873.054,0.402575535,6.037,0.4051,0.0674,334420.0,7950411.3,5,Serra da Saudade- Pelitos,1.2122600833351984
117462,0.163181743,11.228,21.3516,1.134,2.897,-47.604,872.796,0.404779292,6.072,0.4084,0.0676,334420.0,7950419.2,5,Serra da Saudade- Pelitos,1.2371358870631703
117463,0.163722839,11.199,21.7683,1.1265,2.8015,-48.212,872.538,0.413447735,6.107,0.4117,0.0678,334420.0,7950427.1,5,Serra da Saudade- Pelitos,1.2610428720678095
117464,0.163858113,11.17,22.185,1.119,2.706,-48.356,872.28,0.415579377,6.142,0.415,0.068,334420.0,7950435.0,5,Serra da Saudade- Pelitos,1.2839679381885842
117465,0.163993387,11.3625,22.2763,1.1772,2.7912,-48.496,872.243,0.41769728,6.1893,0.418,0.0679,334419.9,7950442.9,5,Serra da Saudade- Pelitos,1.2820110338303792
117466,0.165027773,11.555,22.3676,1.2354,2.8764,-48.909,872.206,0.423672736,6.2366,0.421,0.0678,334419.8,7950450.8,5,Serra da Saudade- Pelitos,1.2798775675485878
117467,0.16526447,11.7475,22.4589,1.2936,2.9616,-49.176,872.169,0.42724971,6.2839,0.424,0.0677,334419.7,7950458.7,5,Serra da Saudade- Pelitos,1.27759656043201
117468,0.165399726,11.94,22.5502,1.3518,3.0468,-49.3,872.132,0.429276573,6.3312,0.427,0.0676,334419.6,7950466.6,5,Serra da Saudade- Pelitos,1.2751919949508619
117469,0.165805493,12.1325,22.6415,1.41,3.132,-49.63,872.095,0.435284507,6.3785,0.43,0.0675,334419.5,7950474.5,5,Serra da Saudade- Pelitos,1.2726838465492796
117470,0.16621126,12.325,22.7328,1.4682,3.2172,-49.949,872.058,0.441187027,6.4258,0.433,0.0674,334419.4,7950482.4,5,Serra da Saudade- Pelitos,1.270088872108671
117471,0.166346516,12.5175,22.8241,1.5264,3.3024,-50.06,872.021,0.443131863,6.4731,0.436,0.0673,334419.3,7950490.3,5,Serra da Saudade- Pelitos,1.2674212195813201
117472,0.166617027,12.71,22.9154,1.5846,3.3876,-50.283,871.984,0.446988451,6.5204,0.439,0.0672,334419.2,7950498.2,5,Serra da Saudade- Pelitos,1.2646929043738426
117473,0.166434139,12.9025,23.0067,1.6428,3.4728,-50.34,871.947,0.45322758,6.5677,0.442,0.0671,334419.1,7950506.1,5,Serra da Saudade- Pelitos,1.2619141852540734
117474,0.164931043,13.095,23.098,1.701,3.558,-50.345,871.91,0.48410737,6.615,0.445,0.067,334419.0,7950514.0,5,Serra da Saudade- Pelitos,1.2590938636580151
117475,0.164481132,12.9745,22.8847,1.8004,3.4755,-50.359,871.509,0.502901199,6.6629,0.4463,0.0667,334418.8,7950521.9,5,Serra da Saudade- Pelitos,1.2856167896291577
117476,0.163451364,12.854,22.6714,1.8998,3.393,-50.407,871.108,0.522151218,6.7108,0.4476,0.0664,334418.6,7950529.8,5,Serra da Saudade- Pelitos,1.3096127728168327
117477,0.162421595,12.7335,22.4581,1.9992,3.3105,-50.482,870.707,0.541010147,6.7587,0.4489,0.0661,334418.4,7950537.7,5,Serra da Saudade- Pelitos,1.331383491639723
117478,0.160876943,12.613,22.2448,2.0986,3.228,-50.59,870.306,0.568665517,6.8066,0.4502,0.0658,334418.2,7950545.6,5,Serra da Saudade- Pelitos,1.3511886188296858
117479,0.160362059,12.4925,22.0315,2.198,3.1455,-50.62,869.905,0.577734943,6.8545,0.4515,0.0655,334418.0,7950553.5,5,Serra da Saudade- Pelitos,1.3692518629827584
117480,0.159349368,12.372,21.8182,2.2974,3.063,-50.719,869.504,0.600319838,6.9024,0.4528,0.0652,334417.8,7950561.4,5,Serra da Saudade- Pelitos,1.385766264719925
117481,0.158820632,12.2515,21.6049,2.3968,2.9805,-50.76,869.103,0.60908756,6.9503,0.4541,0.0649,334417.6,7950569.3,5,Serra da Saudade- Pelitos,1.4008987604604473
117482,0.158291895,12.131,21.3916,2.4962,2.898,-50.805,868.702,0.617803926,6.9982,0.4554,0.0646,334417.4,7950577.2,5,Serra da Saudade- Pelitos,1.414794073417445
117483,0.156176949,12.0105,21.1783,2.5956,2.8155,-51.001,868.301,0.652215344,7.0461,0.4567,0.0643,334417.2,7950585.1,5,Serra da Saudade- Pelitos,1.4275780096603536
117484,0.155648213,11.89,20.965,2.695,2.733,-51.05,867.9,0.660718271,7.094,0.458,0.064,334417.0,7950593.0,5,Serra da Saudade- Pelitos,1.4393602400866592
117485,0.155119477,11.8829,21.2041,2.5238,2.757,-51.098,868.04,0.669186208,7.1311,0.4571,0.0636,334416.8,7950601.0,5,Serra da Saudade- Pelitos,1.429703982202558
117486,0.159314505,11.8758,21.4432,2.3526,2.781,-51.063,868.18,0.721496455,7.1682,0.4562,0.0632,334416.6,7950609.0,5,Serra da Saudade- Pelitos,1.4186729343913325
117487,0.163709125,11.8687,21.6823,2.1814,2.805,-51.006,868.32,0.756622664,7.2053,0.4553,0.0628,334416.4,7950617.0,5,Serra da Saudade- Pelitos,1.4059549279378167
117488,0.165757164,11.8616,21.9214,2.0102,2.829,-50.969,868.46,0.774035328,7.2424,0.4544,0.0624,334416.2,7950625.0,5,Serra da Saudade- Pelitos,1.391136832209432
117489,0.171901282,11.8545,22.1605,1.839,2.853,-50.81,868.6,0.822171892,7.2795,0.4535,0.062,334416.0,7950633.0,5,Serra da Saudade- Pelitos,1.3736608570468567
117490,0.1780454,11.8474,22.3996,1.6678,2.877,-50.602,868.74,0.865123411,7.3166,0.4526,0.0616,334415.8,7950641.0,5,Serra da Saudade- Pelitos,1.3527565174522982
117491,0.18009344,11.8403,22.6387,1.4966,2.901,-50.523,868.88,0.878459723,7.3537,0.4517,0.0612,334415.6,7950649.0,5,Serra da Saudade- Pelitos,1.3273313087981067
117492,0.184576102,11.8332,22.8778,1.3254,2.925,-50.345,869.02,0.903172068,7.3908,0.4508,0.0608,334415.4,7950657.0,5,Serra da Saudade- Pelitos,1.2957887491789668
117493,0.188686854,11.8261,23.1169,1.1542,2.949,-50.127,869.16,0.927136783,7.4279,0.4499,0.0604,334415.2,7950665.0,5,Serra da Saudade- Pelitos,1.2557136375046631
117494,0.192797607,11.819,23.356,0.983,2.973,-49.864,869.3,0.949682372,7.465,0.449,0.06,334415.0,7950673.0,5,Serra da Saudade- Pelitos,1.203305160909359
117495,0.194852983,11.6969,23.1066,0.8138,3.0128,-49.714,869.861,0.960468047,7.4842,0.4467,0.0596,334414.8,7950681.0,5,Serra da Saudade- Pelitos,1.1210756248533589
117496,0.201019111,11.5748,22.8572,0.6446,3.0526,-49.212,870.422,0.991061536,7.5034,0.4444,0.0592,334414.6,7950689.0,5,Serra da Saudade- Pelitos,1.0068573526037188
117497,0.205589816,11.4527,22.6078,0.4754,3.0924,-48.818,870.983,1.010133606,7.5226,0.4421,0.0588,334414.4,7950697.0,5,Serra da Saudade- Pelitos,0.8436664649211145
117498,0.207399737,11.3306,22.3584,0.3062,3.1322,-48.589,871.544,1.014880762,7.5418,0.4398,0.0584,334414.2,7950705.0,5,Serra da Saudade- Pelitos,0.6092651873260552
117499,0.210554374,11.2085,22.109,0.137,3.172,-47.735,872.105,0.988817212,7.561,0.4375,0.058,334414.0,7950713.0,5,Serra da Saudade- Pelitos,0.29241008028096843
117500,0.212657466,11.0864,21.8596,0.0001,3.2118,-47.061,872.666,0.971629689,7.5802,0.4352,0.0576,334413.8,7950721.0,5,Serra da Saudade- Pelitos,0.00021190695780293566
117501,0.215321175,10.9643,21.6102,0.0001,3.2516,-46.314,873.227,0.954623296,7.5994,0.4329,0.0572,334413.6,7950729.0,5,Serra da Saudade- Pelitos,0.00020439230926828106
117502,0.217450518,10.8422,21.3608,0.0001,3.2914,-45.486,873.788,0.937707484,7.6186,0.4306,0.0568,334413.4,7950737.0,5,Serra da Saudade- Pelitos,0.00019717696544237228
117503,0.218515189,10.7201,21.1114,0.0001,3.3312,-45.038,874.349,0.929295814,7.6378,0.4283,0.0564,334413.2,7950745.0,5,Serra da Saudade- Pelitos,0.00019024603470735985
117504,0.221709204,10.598,20.862,0.0001,3.371,-43.556,874.91,0.904230849,7.657,0.426,0.056,334413.0,7950753.0,5,Serra da Saudade- Pelitos,0.00018358552303460534
117505,0.225581969,10.7291,21.0923,0.0001,3.2942,-41.892,874.912,0.879484293,7.6573,0.424,0.0557,334412.7,7950761.1,5,Serra da Saudade- Pelitos,0.0001943676610629926
117506,0.226659767,10.8602,21.3226,0.0001,3.2174,-41.309,874.914,0.871260048,7.6576,0.422,0.0554,334412.4,7950769.2,5,Serra da Saudade- Pelitos,0.00020598236430990877
117507,0.227737564,10.9913,21.5529,0.1205,3.1406,-40.71,874.916,0.863057147,7.6579,0.42,0.0551,334412.1,7950777.3,5,Serra da Saudade- Pelitos,0.25746605143368706
117508,0.230970957,11.1224,21.7832,0.397,3.0638,-38.787,874.918,0.838564229,7.6582,0.418,0.0548,334411.8,7950785.4,5,Serra da Saudade- Pelitos,0.7444480606029616
117509,0.233897183,11.2535,22.0135,0.6735,2.987,-37.401,874.92,0.822487606,7.6585,0.416,0.0545,334411.5,7950793.5,5,Serra da Saudade- Pelitos,1.0290629300216318
117510,0.232570278,11.3846,22.2438,0.95,2.9102,-35.31,874.922,0.79485471,7.6588,0.414,0.0542,334411.2,7950801.6,5,Serra da Saudade- Pelitos,1.1896121152064445
117511,0.230412931,11.5157,22.4741,1.2265,2.8334,-34.632,874.924,0.785547168,7.6591,0.412,0.0539,334410.9,7950809.7,5,Serra da Saudade- Pelitos,1.2873862707154653
117512,0.226098236,11.6468,22.7044,1.503,2.7566,-33.265,874.926,0.766120566,7.6594,0.41,0.0536,334410.6,7950817.8,5,Serra da Saudade- Pelitos,1.3516925162364681
117513,0.22052389,11.7779,22.9347,1.7795,2.6798,-31.178,874.928,0.734958001,7.6597,0.408,0.0533,334410.3,7950825.9,5,Serra da Saudade- Pelitos,1.396619434594243
117514,0.218380422,11.909,23.165,2.056,2.603,-30.473,874.93,0.723837429,7.66,0.406,0.053,334410.0,7950834.0,5,Serra da Saudade- Pelitos,1.4294812727711805
117515,0.216236954,11.8753,22.8848,2.0497,2.6368,-29.764,874.366,0.712350385,7.6457,0.4059,0.0531,334409.7,7950842.1,5,Serra da Saudade- Pelitos,1.4236442741948816
117516,0.210773643,11.8416,22.6046,2.0434,2.6706,-27.654,873.802,0.675790707,7.6314,0.4058,0.0532,334409.4,7950850.2,5,Serra da Saudade- Pelitos,1.4175989962642415
117517,0.208644054,11.8079,22.3244,2.0371,2.7044,-26.957,873.238,0.662615513,7.6171,0.4057,0.0533,334409.1,7950858.3,5,Serra da Saudade- Pelitos,1.4113381507897642
117518,0.200125699,11.7742,22.0442,2.0308,2.7382,-24.161,872.674,0.604443157,7.6028,0.4056,0.0534,334408.8,7950866.4,5,Serra da Saudade- Pelitos,1.404854195846794
117519,0.19799611,11.7405,21.764,2.0245,2.772,-23.459,872.11,0.588291861,7.5885,0.4055,0.0535,334408.5,7950874.5,5,Serra da Saudade- Pelitos,1.3981393313734922
117520,0.195866521,11.7068,21.4838,2.0182,2.8058,-22.762,871.546,0.571374991,7.5742,0.4054,0.0536,334408.2,7950882.6,5,Serra da Saudade- Pelitos,1.39118549552487
117521,0.190054714,11.6731,21.2036,2.0119,2.8396,-20.706,870.982,0.511115985,7.5599,0.4053,0.0537,334407.9,7950890.7,5,Serra da Saudade- Pelitos,1.3839843619416063
117522,0.185823294,11.6394,20.9234,2.0056,2.8734,-19.37,870.418,0.467498152,7.5456,0.4052,0.0538,334407.6,7950898.8,5,Serra da Saudade- Pelitos,1.3765273381137262
117523,0.185083751,11.6057,20.6432,1.9993,2.9072,-18.256,869.854,0.469945923,7.5313,0.4051,0.0539,334407.3,7950906.9,5,Serra da Saudade- Pelitos,1.3688055650426867
117524,0.185842638,11.572,20.363,1.993,2.941,-17.194,869.29,0.479527551,7.517,0.405,0.054,334407.0,7950915.0,5,Serra da Saudade- Pelitos,1.3608099184310711
117525,0.185368787,11.5755,20.3948,1.9623,2.9506,-15.64,867.845,0.492417314,7.4937,0.4076,0.0545,334406.8,7950923.2,5,Serra da Saudade- Pelitos,1.3565952416309393
117526,0.185171349,11.579,20.4266,1.9316,2.9602,-15.139,866.4,0.497716473,7.4704,0.4102,0.055,334406.6,7950931.4,5,Serra da Saudade- Pelitos,1.3522534705833007
117527,0.184855448,11.5825,20.4584,1.9009,2.9698,-14.151,864.955,0.506112402,7.4471,0.4128,0.0555,334406.4,7950939.6,5,Serra da Saudade- Pelitos,1.347779005500398
117528,0.185033406,11.586,20.4902,1.8702,2.9794,-12.673,863.51,0.516182846,7.4238,0.4154,0.056,334406.2,7950947.8,5,Serra da Saudade- Pelitos,1.3431659237950282
117529,0.184837858,11.5895,20.522,1.8395,2.989,-12.182,862.065,0.520022999,7.4005,0.418,0.0565,334406.0,7950956.0,5,Serra da Saudade- Pelitos,1.338407957436823
117530,0.184642309,11.593,20.5538,1.8088,2.9986,-11.695,860.62,0.523845622,7.3772,0.4206,0.057,334405.8,7950964.2,5,Serra da Saudade- Pelitos,1.333498468473179
117531,0.184006777,11.5965,20.5856,1.7781,3.0082,-10.271,859.175,0.536153143,7.3539,0.4232,0.0575,334405.6,7950972.4,5,Serra da Saudade- Pelitos,1.328430422551039
117532,0.184228049,11.6,20.6174,1.7474,3.0178,-9.811,857.73,0.536051123,7.3306,0.4258,0.058,334405.4,7950980.6,5,Serra da Saudade- Pelitos,1.3231963602605958
117533,0.183528609,11.6035,20.6492,1.7167,3.0274,-8.457,856.285,0.546539593,7.3073,0.4284,0.0585,334405.2,7950988.8,5,Serra da Saudade- Pelitos,1.3177883661055971
117534,0.183062316,11.607,20.681,1.686,3.037,-7.576,854.84,0.553476154,7.284,0.431,0.059,334405.0,7950997.0,5,Serra da Saudade- Pelitos,1.312198034887222
117535,0.173344111,11.6204,20.909,1.5643,3.0552,-6.58,853.001,0.53598461,7.2565,0.4362,0.06,334404.7,7951005.3,5,Serra da Saudade- Pelitos,1.292804263483573
117536,0.169446521,11.6338,21.137,1.4426,3.0734,-6.294,851.162,0.529418365,7.229,0.4414,0.061,334404.4,7951013.6,5,Serra da Saudade- Pelitos,1.270394294522451
117537,0.161651341,11.6472,21.365,1.3209,3.0916,-5.735,849.323,0.515080901,7.2015,0.4466,0.062,334404.1,7951021.9,5,Serra da Saudade- Pelitos,1.2442385709749033
117538,0.14995857,11.6606,21.593,1.1992,3.1098,-4.882,847.484,0.48991069,7.174,0.4518,0.063,334403.8,7951030.2,5,Serra da Saudade- Pelitos,1.213364234986687
117539,0.14606098,11.674,21.821,1.0775,3.128,-4.592,845.645,0.480320549,7.1465,0.457,0.064,334403.5,7951038.5,5,Serra da Saudade- Pelitos,1.1764523349844371
117540,0.137304161,11.6874,22.049,0.9558,3.1462,-4.021,843.806,0.450577077,7.119,0.4622,0.065,334403.2,7951046.8,5,Serra da Saudade- Pelitos,1.1316845821471655
117541,0.129477002,11.7008,22.277,0.8341,3.1644,-3.47,841.967,0.424743052,7.0915,0.4674,0.066,334402.9,7951055.1,5,Serra da Saudade- Pelitos,1.0765153598875237
117542,0.121649844,11.7142,22.505,0.7124,3.1826,-2.941,840.128,0.393683749,7.064,0.4726,0.067,334402.6,7951063.4,5,Serra da Saudade- Pelitos,1.0073412263508472
117543,0.11284429,11.7276,22.733,0.5907,3.2008,-2.423,838.289,0.349763656,7.0365,0.4778,0.068,334402.3,7951071.7,5,Serra da Saudade- Pelitos,0.9190616282921141
117544,0.10489798,11.741,22.961,0.469,3.219,-1.914,836.45,0.291058138,7.009,0.483,0.069,334402.0,7951080.0,5,Serra da Saudade- Pelitos,0.8046449631255922
117545,0.097038843,11.6811,23.0358,0.3943,3.1973,-1.42,835.29,0.215166036,6.9802,0.4899,0.0703,334401.8,7951088.3,5,Serra da Saudade- Pelitos,0.7264317671778017
117546,0.089179706,11.6212,23.1106,0.3196,3.1756,-0.958,834.13,0.037684808,6.9514,0.4968,0.0716,334401.6,7951096.6,5,Serra da Saudade- Pelitos,0.6321614619717221
117547,0.082490714,11.5014,23.2602,0.1702,3.1322,-0.531,831.81,0.051358194,6.8938,0.5106,0.0742,334401.2,7951113.2,5,Serra da Saudade- Pelitos,0.38354433524502124
117548,0.079076946,11.4415,23.335,0.0955,3.1105,-0.194,830.65,0.215716707,6.865,0.5175,0.0755,334401.0,7951121.5,5,Serra da Saudade- Pelitos,0.22638191533356952
117549,0.077654543,11.3816,23.4098,0.0208,3.0888,-0.082,829.49,0.257033162,6.8362,0.5244,0.0768,334400.8,7951129.8,5,Serra da Saudade- Pelitos,0.05099232481454507
117550,0.074240774,11.3217,23.4846,0.0001,3.0671,0.233,828.33,0.341012962,6.8074,0.5313,0.0781,334400.6,7951138.1,5,Serra da Saudade- Pelitos,0.0002496475374516105
117551,0.07185462,11.2618,23.5594,0.0001,3.0454,0.419,827.17,0.388218597,6.7786,0.5382,0.0794,334400.4,7951146.4,5,Serra da Saudade- Pelitos,0.00025402445583425873
